index,filepath,true_label,target_class,original_probability,cam_region_blur_probability,cam_region_probability_drop,random_region_blur_probability,random_region_probability_drop,cam_minus_random_drop
125,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0304-0001.jpeg,0,0,0.900747537612915,0.47437912225723267,0.4263684153556824,0.07797600328922272,0.8227715343236923,-0.39640311896800995
126,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person142_bacteria_683.jpeg,1,1,0.9989691972732544,0.9987325072288513,0.00023669004440307617,0.9943333864212036,0.004635810852050781,-0.004399120807647705
127,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0337-0001.jpeg,0,0,0.9905754327774048,0.842690646648407,0.1478847861289978,0.022273434326052666,0.9683019984513521,-0.8204172123223543
128,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person114_bacteria_546.jpeg,1,1,0.999394416809082,0.9962143301963806,0.003180086612701416,0.9861245155334473,0.013269901275634766,-0.01008981466293335
129,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0217-0001.jpeg,0,1,0.9690093398094177,0.726338803768158,0.24267053604125977,0.9788579344749451,-0.009848594665527344,0.2525191307067871
130,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0145-0001.jpeg,0,0,0.5813828110694885,0.3293735980987549,0.25200921297073364,0.020669320598244667,0.5607134904712439,-0.3087042775005102
131,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person171_bacteria_826.jpeg,1,1,0.9998212456703186,0.9964346885681152,0.003386557102203369,0.9961943626403809,0.003626883029937744,-0.000240325927734375
132,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0349-0001.jpeg,0,1,0.8983186483383179,0.9711452722549438,-0.07282662391662598,0.985079288482666,-0.08676064014434814,0.013934016227722168
133,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person133_bacteria_634.jpeg,1,1,0.9916764497756958,0.9323480725288391,0.05932837724685669,0.9911811351776123,0.0004953145980834961,0.05883306264877319
134,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0017-0001.jpeg,0,0,0.813072919845581,0.4036687910556793,0.40940412878990173,0.2150300294160843,0.5980428904294968,-0.18863876163959503
135,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person78_bacteria_378.jpeg,1,1,0.9960805773735046,0.9911600947380066,0.004920482635498047,0.9644565582275391,0.031624019145965576,-0.02670353651046753
136,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0326-0001.jpeg,0,0,0.9632717967033386,0.5061989426612854,0.4570728540420532,0.010446427389979362,0.9528253693133593,-0.49575251527130604
137,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person139_bacteria_664.jpeg,1,1,0.9936849474906921,0.9774448871612549,0.016240060329437256,0.9956777691841125,-0.00199282169342041,0.018232882022857666
138,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person161_bacteria_757.jpeg,1,1,0.9906743168830872,0.9849084615707397,0.005765855312347412,0.9968147873878479,-0.006140470504760742,0.011906325817108154
139,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1620_virus_2807.jpeg,1,1,0.9815725088119507,0.9606084227561951,0.020964086055755615,0.9905847907066345,-0.009012281894683838,0.029976367950439453
140,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person30_virus_69.jpeg,1,1,0.9528293609619141,0.9499148726463318,0.0029144883155822754,0.9969618916511536,-0.0441325306892395,0.04704701900482178
141,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person139_bacteria_661.jpeg,1,1,0.9993504881858826,0.984775722026825,0.014574766159057617,0.9980201721191406,0.0013303160667419434,0.013244450092315674
142,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person130_bacteria_626.jpeg,1,1,0.9968892931938171,0.9939441084861755,0.0029451847076416016,0.9975577592849731,-0.0006684660911560059,0.0036136507987976074
143,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person140_bacteria_667.jpeg,1,1,0.7394362092018127,0.49340149760246277,0.24603471159934998,0.9901609420776367,-0.250724732875824,0.49675944447517395
144,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0368-0001.jpeg,0,0,0.9379588961601257,0.18234650790691376,0.755612388253212,0.00392555957660079,0.9340333365835249,-0.17842094833031297
145,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0206-0001.jpeg,0,1,0.8623130321502686,0.5723119378089905,0.2900010943412781,0.996953010559082,-0.13463997840881348,0.42464107275009155
146,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person128_bacteria_607.jpeg,1,1,0.9816749691963196,0.8566354513168335,0.12503951787948608,0.9981281161308289,-0.016453146934509277,0.14149266481399536
147,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person146_bacteria_700.jpeg,1,1,0.9822220206260681,0.7579728960990906,0.22424912452697754,0.9897410869598389,-0.007519066333770752,0.2317681908607483
148,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person99_bacteria_474.jpeg,1,1,0.6754671931266785,0.6071166396141052,0.06835055351257324,0.9904965162277222,-0.3150293231010437,0.38337987661361694
149,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0315-0001.jpeg,0,1,0.6014582514762878,0.7817325592041016,-0.18027430772781372,0.9908275008201599,-0.38936924934387207,0.20909494161605835
150,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1634_virus_2830.jpeg,1,1,0.8631015419960022,0.9139782190322876,-0.0508766770362854,0.9815478324890137,-0.11844629049301147,0.06756961345672607
151,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0102-0001.jpeg,0,0,0.6560550332069397,0.3513193428516388,0.3047356903553009,0.03370526805520058,0.6223497651517391,-0.3176140747964382
152,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1685_virus_2903.jpeg,1,1,0.9592993855476379,0.7661413550376892,0.19315803050994873,0.968234121799469,-0.008934736251831055,0.20209276676177979
153,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0028-0001.jpeg,0,1,0.9445823431015015,0.777370035648346,0.16721230745315552,0.9983993172645569,-0.05381697416305542,0.22102928161621094
154,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person133_bacteria_638.jpeg,1,1,0.9952362179756165,0.8946281671524048,0.10060805082321167,0.9842506647109985,0.01098555326461792,0.08962249755859375
155,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person97_bacteria_468.jpeg,1,1,0.9425210356712341,0.8190857172012329,0.12343531847000122,0.9912945628166199,-0.04877352714538574,0.17220884561538696
156,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1628_virus_2821.jpeg,1,1,0.9770728349685669,0.9894940257072449,-0.012421190738677979,0.9812095761299133,-0.0041367411613464355,-0.008284449577331543
157,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person91_bacteria_447.jpeg,1,1,0.9989218711853027,0.9980449676513672,0.0008769035339355469,0.9984143972396851,0.0005074739456176758,0.0003694295883178711
158,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1642_virus_2842.jpeg,1,1,0.9979262351989746,0.9895574450492859,0.00836879014968872,0.9865541458129883,0.011372089385986328,-0.0030032992362976074
159,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person122_bacteria_584.jpeg,1,1,0.9851232171058655,0.8337447643280029,0.15137845277786255,0.9961526989936829,-0.011029481887817383,0.16240793466567993
160,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1669_virus_2885.jpeg,1,1,0.9974719882011414,0.9985502362251282,-0.0010782480239868164,0.9880326986312866,0.009439289569854736,-0.010517537593841553
161,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person91_bacteria_448.jpeg,1,1,0.5279937386512756,0.37982049584388733,0.1481732428073883,0.9965100884437561,-0.46851634979248047,0.6166895925998688
162,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person155_bacteria_730.jpeg,1,1,0.9112815260887146,0.8510557413101196,0.06022578477859497,0.9971252083778381,-0.08584368228912354,0.1460694670677185
163,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person108_bacteria_504.jpeg,1,1,0.9445232152938843,0.8369268178939819,0.10759639739990234,0.9645893573760986,-0.020066142082214355,0.1276625394821167
164,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0232-0001.jpeg,0,1,0.9938135147094727,0.8604975938796997,0.13331592082977295,0.997291624546051,-0.003478109836578369,0.13679403066635132
165,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person62_virus_119.jpeg,1,1,0.9936714172363281,0.9727686047554016,0.020902812480926514,0.9829329252243042,0.010738492012023926,0.010164320468902588
166,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0070-0001.jpeg,0,0,0.9948410391807556,0.47307485342025757,0.521766185760498,0.07095881551504135,0.9238822236657143,-0.4021160379052162
167,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0323-0001.jpeg,0,0,0.9914110898971558,0.09807069599628448,0.8933403939008713,0.057957906275987625,0.9334531836211681,-0.04011278972029686
168,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person80_bacteria_389.jpeg,1,1,0.9993698000907898,0.9986466765403748,0.0007231235504150391,0.9979197382926941,0.0014500617980957031,-0.0007269382476806641
169,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person118_bacteria_559.jpeg,1,1,0.9601391553878784,0.9713068604469299,-0.011167705059051514,0.9736852645874023,-0.013546109199523926,0.002378404140472412
170,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0343-0001.jpeg,0,0,0.9414229989051819,0.12838926911354065,0.8130337297916412,0.007932250387966633,0.9334907485172153,-0.12045701872557402
171,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1675_virus_2891.jpeg,1,1,0.9991666078567505,0.987395703792572,0.011770904064178467,0.995608389377594,0.003558218479156494,0.008212685585021973
172,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1644_virus_2844.jpeg,1,1,0.9669341444969177,0.607537567615509,0.3593965768814087,0.983246386051178,-0.016312241554260254,0.37570881843566895
173,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person78_bacteria_386.jpeg,1,1,0.9994279742240906,0.9346300959587097,0.06479787826538086,0.986458957195282,0.012969017028808594,0.051828861236572266
174,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0369-0001.jpeg,0,0,0.5253282189369202,0.3916952908039093,0.13363292813301086,0.01762307621538639,0.5077051427215338,-0.3740722145885229
175,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1626_virus_2818.jpeg,1,1,0.9177757501602173,0.9383350014686584,-0.020559251308441162,0.9916022419929504,-0.07382649183273315,0.05326724052429199
176,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0037-0001.jpeg,0,0,0.6335080862045288,0.38344669342041016,0.25006139278411865,0.34849420189857483,0.285013884305954,-0.03495249152183533
177,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person125_bacteria_594.jpeg,1,1,0.9992840886116028,0.9932017922401428,0.006082296371459961,0.9907482266426086,0.00853586196899414,-0.0024535655975341797
178,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person91_bacteria_445.jpeg,1,1,0.5740061402320862,0.5853686332702637,-0.01136249303817749,0.9938493371009827,-0.4198431968688965,0.408480703830719
179,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0045-0001.jpeg,0,0,0.8939292430877686,0.759498119354248,0.1344311237335205,0.07106752693653107,0.8228617161512375,-0.688430592417717
180,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person85_bacteria_417.jpeg,1,1,0.98835688829422,0.9229775667190552,0.0653793215751648,0.9867027997970581,0.0016540884971618652,0.06372523307800293
181,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0366-0001.jpeg,0,1,0.528508186340332,0.04938952624797821,0.4791186600923538,0.9870796799659729,-0.45857149362564087,0.9376901537179947
182,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0091-0001.jpeg,0,0,0.9454230070114136,0.795720636844635,0.14970237016677856,0.025812990963459015,0.9196100160479546,-0.769907645881176
183,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person126_bacteria_600.jpeg,1,1,0.9989526271820068,0.9429740905761719,0.05597853660583496,0.9837058782577515,0.015246748924255371,0.04073178768157959
184,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person152_bacteria_724.jpeg,1,0,0.5452096462249756,0.0758962482213974,0.4693133980035782,0.03352416679263115,0.5116854794323444,-0.04237208142876625
185,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0352-0001.jpeg,0,0,0.9867231249809265,0.7840908765792847,0.20263224840164185,0.03985995799303055,0.946863166987896,-0.7442309185862541
186,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person32_virus_71.jpeg,1,1,0.9790825843811035,0.8273327350616455,0.151749849319458,0.9714733362197876,0.007609248161315918,0.1441406011581421
187,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1623_virus_2813.jpeg,1,1,0.7229657173156738,0.5180080533027649,0.20495766401290894,0.9899864792823792,-0.2670207619667053,0.47197842597961426
188,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0301-0001.jpeg,0,0,0.9644911885261536,0.09975176304578781,0.8647394254803658,0.019108759239315987,0.9453824292868376,-0.08064300380647182
189,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person143_bacteria_689.jpeg,1,0,0.8147779107093811,0.47122636437416077,0.34355154633522034,0.013525974936783314,0.8012519357725978,-0.45770038943737745
190,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person95_bacteria_463.jpeg,1,1,0.9501276016235352,0.9469079375267029,0.0032196640968322754,0.981524646282196,-0.03139704465866089,0.034616708755493164
191,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person141_bacteria_677.jpeg,1,1,0.9803213477134705,0.9858389496803284,-0.00551760196685791,0.994373083114624,-0.014051735401153564,0.008534133434295654
192,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0381-0001.jpeg,0,0,0.9564726948738098,0.5778042674064636,0.3786684274673462,0.023753443732857704,0.9327192511409521,-0.5540508236736059
193,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1680_virus_2897.jpeg,1,1,0.9871301054954529,0.9557638168334961,0.03136628866195679,0.9958364963531494,-0.008706390857696533,0.04007267951965332
194,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0086-0001.jpeg,0,0,0.8802213668823242,0.49284133315086365,0.38738003373146057,0.04739309474825859,0.8328282721340656,-0.44544823840260506
195,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1631_virus_2826.jpeg,1,1,0.9986157417297363,0.9972617626190186,0.0013539791107177734,0.9795385003089905,0.01907724142074585,-0.017723262310028076
196,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0023-0001.jpeg,0,1,0.612302839756012,0.2786734700202942,0.3336293697357178,0.8119435906410217,-0.19964075088500977,0.5332701206207275
197,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person42_virus_89.jpeg,1,1,0.9919514656066895,0.9727248549461365,0.01922661066055298,0.9980908036231995,-0.00613933801651001,0.02536594867706299
198,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person79_virus_148.jpeg,1,1,0.7838355302810669,0.8742937445640564,-0.0904582142829895,0.9711947441101074,-0.18735921382904053,0.09690099954605103
199,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0105-0001.jpeg,0,0,0.9900640845298767,0.16428720951080322,0.8257768750190735,0.08328366279602051,0.9067804217338562,-0.08100354671478271
