index,filepath,true_label,target_class,original_probability,cam_region_blur_probability,cam_region_probability_drop,random_region_blur_probability,random_region_probability_drop,cam_minus_random_drop
127,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0213-0001.jpeg,0,1,0.8396917581558228,0.9131118655204773,-0.07342010736465454,0.6617422103881836,0.17794954776763916,-0.2513696551322937
128,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0217-0001.jpeg,0,1,0.7666141390800476,0.43170249462127686,0.33491164445877075,0.6846451759338379,0.08196896314620972,0.25294268131256104
129,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0219-0001.jpeg,0,1,0.9999223947525024,0.9999427795410156,-2.0384788513183594e-05,0.9999213218688965,1.0728836059570312e-06,-2.1457672119140625e-05
130,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0221-0001.jpeg,0,1,0.9993491768836975,0.9931364059448242,0.006212770938873291,0.995147168636322,0.004202008247375488,0.0020107626914978027
131,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0222-0001.jpeg,0,1,0.9985126852989197,0.9397823214530945,0.058730363845825195,0.9871108531951904,0.011401832103729248,0.04732853174209595
132,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0229-0001.jpeg,0,1,0.9961285591125488,0.6249582767486572,0.3711702823638916,0.9915412068367004,0.004587352275848389,0.3665829300880432
133,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0232-0001.jpeg,0,1,0.9999591112136841,0.9843007922172546,0.015658318996429443,0.9995139837265015,0.0004451274871826172,0.015213191509246826
134,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0233-0001.jpeg,0,1,0.9999740123748779,0.9743278622627258,0.0256461501121521,0.9997087121009827,0.00026530027389526367,0.025380849838256836
135,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0237-0001.jpeg,0,1,0.9983729124069214,0.8996175527572632,0.0987553596496582,0.9474722146987915,0.05090069770812988,0.04785466194152832
136,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0238-0001.jpeg,0,1,0.9801502227783203,0.8237217664718628,0.15642845630645752,0.9986250400543213,-0.018474817276000977,0.1749032735824585
137,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0241-0001.jpeg,0,0,0.8900736570358276,0.07900210469961166,0.811071552336216,0.19000142812728882,0.7000722289085388,0.11099932342767715
138,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0246-0001-0001.jpeg,0,0,0.889066219329834,0.41686686873435974,0.47219935059547424,0.63344806432724,0.255618155002594,0.21658119559288025
139,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0246-0001-0002.jpeg,0,0,0.889066219329834,0.41686686873435974,0.47219935059547424,0.5665426850318909,0.3225235342979431,0.14967581629753113
140,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0246-0001.jpeg,0,1,0.9999994039535522,0.9988368153572083,0.0011625885963439941,0.9999912977218628,8.106231689453125e-06,0.001154482364654541
141,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0249-0001.jpeg,0,1,0.9804012179374695,0.6324172019958496,0.3479840159416199,0.97162264585495,0.008778572082519531,0.33920544385910034
142,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0251-0001.jpeg,0,0,0.5392194986343384,0.012407412752509117,0.5268120858818293,0.022701898589730263,0.5165176000446081,0.010294485837221146
143,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0252-0001.jpeg,0,1,0.999701201915741,0.9348610043525696,0.06484019756317139,0.9865608811378479,0.013140320777893066,0.05169987678527832
144,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0256-0001.jpeg,0,1,1.0,0.9998712539672852,0.00012874603271484375,0.9999929666519165,7.033348083496094e-06,0.00012171268463134766
145,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0259-0001.jpeg,0,1,0.977933406829834,0.7992480397224426,0.17868536710739136,0.9985111355781555,-0.020577728748321533,0.1992630958557129
146,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0267-0001.jpeg,0,1,0.9984446167945862,0.9434421062469482,0.05500251054763794,0.9984044432640076,4.017353057861328e-05,0.054962337017059326
147,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0271-0001.jpeg,0,1,0.8238867521286011,0.5273615121841431,0.296525239944458,0.7110317349433899,0.11285501718521118,0.18367022275924683
148,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0272-0001.jpeg,0,0,0.9796401858329773,0.05435817316174507,0.9252820126712322,0.8968039155006409,0.08283627033233643,0.8424457423388958
149,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0273-0001.jpeg,0,0,0.5634079575538635,0.005524248816072941,0.5578837087377906,0.8720223903656006,-0.30861443281173706,0.8664981415495276
150,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0274-0001.jpeg,0,0,0.9016190767288208,0.31249749660491943,0.5891215801239014,0.6682121157646179,0.23340696096420288,0.3557146191596985
151,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0275-0001.jpeg,0,1,0.8424923419952393,0.07863306999206543,0.7638592720031738,0.2645730972290039,0.5779192447662354,0.18594002723693848
152,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0276-0001.jpeg,0,1,0.5388285517692566,0.3704988956451416,0.168329656124115,0.0685533806681633,0.4702751711010933,-0.3019455149769783
153,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0277-0001.jpeg,0,1,0.7909778356552124,0.48224571347236633,0.30873212218284607,0.8347529172897339,-0.043775081634521484,0.35250720381736755
154,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0278-0001.jpeg,0,1,0.9545190930366516,0.4163629114627838,0.5381561815738678,0.5097328424453735,0.4447862505912781,0.09336993098258972
155,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0279-0001.jpeg,0,0,0.9980106949806213,0.7728787660598755,0.22513192892074585,0.9941638112068176,0.003846883773803711,0.22128504514694214
156,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0280-0001.jpeg,0,1,0.8475674390792847,0.18753682076931,0.6600306183099747,0.4047459065914154,0.44282153248786926,0.2172090858221054
157,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0281-0001.jpeg,0,0,0.6958938837051392,0.005917382426559925,0.6899765012785792,0.9050332307815552,-0.20913934707641602,0.8991158483549953
158,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0282-0001.jpeg,0,1,0.9485714435577393,0.5750671625137329,0.37350428104400635,0.8935402035713196,0.05503123998641968,0.31847304105758667
159,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0283-0001.jpeg,0,1,0.7427038550376892,0.46466881036758423,0.278035044670105,0.9384512901306152,-0.19574743509292603,0.473782479763031
160,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0285-0001.jpeg,0,1,0.9996269941329956,0.9640539884567261,0.03557300567626953,0.9997592568397522,-0.0001322627067565918,0.03570526838302612
161,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0286-0001.jpeg,0,0,0.6453785300254822,0.1668507605791092,0.478527769446373,0.8372940421104431,-0.19191551208496094,0.6704432815313339
162,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0287-0001.jpeg,0,0,0.9660556316375732,0.08013803511857986,0.8859175965189934,0.9738758206367493,-0.007820188999176025,0.8937377855181694
163,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0288-0001.jpeg,0,1,0.6913604140281677,0.35133877396583557,0.34002164006233215,0.4185740351676941,0.27278637886047363,0.06723526120185852
164,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0289-0001.jpeg,0,0,0.7540846467018127,0.01590832509100437,0.7381763216108084,0.6178417801856995,0.13624286651611328,0.6019334550946951
165,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0290-0001.jpeg,0,1,0.6977015733718872,0.19056929647922516,0.507132276892662,0.4694453179836273,0.2282562553882599,0.27887602150440216
166,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0292-0001.jpeg,0,1,0.9836929440498352,0.9441093802452087,0.039583563804626465,0.988652765750885,-0.004959821701049805,0.04454338550567627
167,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0294-0001.jpeg,0,0,0.6034849882125854,0.14529772102832794,0.4581872671842575,0.4577997326850891,0.14568525552749634,0.31250201165676117
168,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0297-0001.jpeg,0,1,0.9750351905822754,0.7531808018684387,0.22185438871383667,0.6540559530258179,0.3209792375564575,-0.09912484884262085
169,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0300-0001.jpeg,0,0,0.9648029804229736,0.128933846950531,0.8358691334724426,0.7399396300315857,0.22486335039138794,0.6110057830810547
170,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0301-0001.jpeg,0,0,0.8665074110031128,0.015502724796533585,0.8510046862065792,0.7776281237602234,0.0888792872428894,0.7621253989636898
171,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0302-0001.jpeg,0,1,0.9946788549423218,0.9256502389907837,0.06902861595153809,0.9466397166252136,0.048039138317108154,0.02098947763442993
172,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0303-0001.jpeg,0,1,0.9577776193618774,0.3389895558357239,0.6187880635261536,0.6497775912284851,0.30800002813339233,0.31078803539276123
173,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0304-0001.jpeg,0,1,0.8756905794143677,0.35666391253471375,0.5190266668796539,0.8541751503944397,0.02151542901992798,0.49751123785972595
174,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0305-0001.jpeg,0,1,0.656823456287384,0.11981474608182907,0.537008710205555,0.30730658769607544,0.3495168685913086,0.18749184161424637
175,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0307-0001.jpeg,0,0,0.9335945844650269,0.25503605604171753,0.6785585284233093,0.957137405872345,-0.023542821407318115,0.7021013498306274
176,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0309-0001.jpeg,0,0,0.9880802035331726,0.2782411575317383,0.7098390460014343,0.9471466541290283,0.04093354940414429,0.66890549659729
177,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0310-0001.jpeg,0,0,0.9994111061096191,0.01842508465051651,0.9809860214591026,0.9562010169029236,0.04321008920669556,0.9377759322524071
178,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0311-0001.jpeg,0,0,0.8734742403030396,0.07538961619138718,0.7980846241116524,0.8044043183326721,0.06906992197036743,0.7290147021412849
179,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0312-0001.jpeg,0,0,0.9912576675415039,0.005705346819013357,0.9855523207224905,0.35121890902519226,0.6400387585163116,0.3455135622061789
180,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0313-0001.jpeg,0,0,0.6291829347610474,0.006138697266578674,0.6230442374944687,0.7537387013435364,-0.12455576658248901,0.7476000040769577
181,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0315-0001.jpeg,0,1,0.9996745586395264,0.6328572630882263,0.36681729555130005,0.9864678382873535,0.013206720352172852,0.3536105751991272
182,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0316-0001.jpeg,0,1,0.954710841178894,0.9260989427566528,0.02861189842224121,0.9822408556938171,-0.027530014514923096,0.05614191293716431
183,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0317-0001.jpeg,0,0,0.8334062099456787,0.11160332709550858,0.7218028828501701,0.8705389499664307,-0.03713274002075195,0.7589356228709221
184,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0319-0001.jpeg,0,1,0.9824966192245483,0.3433193862438202,0.6391772329807281,0.9705515503883362,0.011945068836212158,0.627232164144516
185,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0321-0001.jpeg,0,0,0.9990121126174927,0.061863403767347336,0.9371487088501453,0.991935133934021,0.00707697868347168,0.9300717301666737
186,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0322-0001.jpeg,0,1,0.8991177082061768,0.10049736499786377,0.798620343208313,0.6331466436386108,0.2659710645675659,0.5326492786407471
187,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0323-0001.jpeg,0,0,0.9308038353919983,0.0246138833463192,0.9061899520456791,0.9688290357589722,-0.03802520036697388,0.944215152412653
188,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0325-0001.jpeg,0,1,0.9523267149925232,0.6179977655410767,0.33432894945144653,0.44124650955200195,0.5110802054405212,-0.1767512559890747
189,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0326-0001.jpeg,0,1,0.7574943900108337,0.1295766979455948,0.627917692065239,0.4009930193424225,0.35650137066841125,0.2714163213968277
190,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0327-0001.jpeg,0,1,0.9869409203529358,0.6089417934417725,0.37799912691116333,0.8250397443771362,0.16190117597579956,0.21609795093536377
191,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0328-0001.jpeg,0,0,0.8601978421211243,0.30795708298683167,0.5522407591342926,0.6193057894706726,0.24089205265045166,0.31134870648384094
192,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0329-0001.jpeg,0,0,0.996566653251648,0.02666264772415161,0.9699040055274963,0.4519040286540985,0.5446626245975494,0.4252413809299469
193,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0330-0001.jpeg,0,1,0.9966543912887573,0.977566659450531,0.01908773183822632,0.9994701743125916,-0.0028157830238342285,0.021903514862060547
194,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0331-0001.jpeg,0,1,0.8654332160949707,0.04747191444039345,0.8179613016545773,0.48194146156311035,0.38349175453186035,0.4344695471227169
195,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0332-0001.jpeg,0,1,0.609191358089447,0.1664852350950241,0.4427061229944229,0.4331606924533844,0.17603066563606262,0.2666754573583603
196,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0333-0001.jpeg,0,1,0.5104849338531494,0.13956746459007263,0.3709174692630768,0.21635831892490387,0.29412661492824554,0.07679085433483124
197,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0335-0001.jpeg,0,1,0.9969543218612671,0.4040464460849762,0.5929078757762909,0.8683419823646545,0.12861233949661255,0.46429553627967834
198,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0336-0001.jpeg,0,1,0.9533018469810486,0.8179441690444946,0.13535767793655396,0.8301347494125366,0.12316709756851196,0.012190580368041992
199,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0337-0001.jpeg,0,0,0.9665151238441467,0.0033177633304148912,0.9631973605137318,0.9666622281074524,-0.00014710426330566406,0.9633444647770375
200,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0338-0001.jpeg,0,1,0.996813952922821,0.6823956370353699,0.31441831588745117,0.9824970364570618,0.014316916465759277,0.3001013994216919
201,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0339-0001.jpeg,0,0,0.8451685309410095,0.031747445464134216,0.8134210854768753,0.5054678916931152,0.3397006392478943,0.473720446228981
202,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0340-0001.jpeg,0,1,0.7110024094581604,0.13383567333221436,0.577166736125946,0.4316401481628418,0.2793622612953186,0.29780447483062744
203,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0341-0001.jpeg,0,0,0.9785597920417786,0.9058690071105957,0.07269078493118286,0.976344883441925,0.0022149085998535156,0.07047587633132935
204,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0343-0001.jpeg,0,0,0.7996990084648132,0.008144830353558064,0.7915541781112552,0.6296000480651855,0.17009896039962769,0.6214552177116275
205,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0345-0001.jpeg,0,1,0.9666924476623535,0.16839052736759186,0.7983019202947617,0.7541521787643433,0.21254026889801025,0.5857616513967514
206,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0346-0001.jpeg,0,0,0.984216034412384,0.7169468402862549,0.26726919412612915,0.9776907563209534,0.006525278091430664,0.2607439160346985
207,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0347-0001.jpeg,0,1,0.9812167882919312,0.3315849304199219,0.6496318578720093,0.41260799765586853,0.5686087906360626,0.08102306723594666
208,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0348-0001.jpeg,0,0,0.9216971397399902,0.16336160898208618,0.758335530757904,0.9359095692634583,-0.014212429523468018,0.7725479602813721
209,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0349-0001.jpeg,0,1,0.9999594688415527,0.9974337220191956,0.0025257468223571777,0.9979348182678223,0.0020246505737304688,0.000501096248626709
210,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0350-0001.jpeg,0,1,0.863067090511322,0.518507182598114,0.344559907913208,0.21483202278614044,0.6482350677251816,-0.30367515981197357
211,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0351-0001.jpeg,0,0,0.5197878479957581,0.06984750926494598,0.4499403387308121,0.7037246823310852,-0.18393683433532715,0.6338771730661392
212,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0352-0001.jpeg,0,0,0.9986489415168762,0.22559213638305664,0.7730568051338196,0.979229211807251,0.019419729709625244,0.7536370754241943
213,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0353-0001.jpeg,0,1,0.8443491458892822,0.2616303265094757,0.5827188193798065,0.19171220064163208,0.6526369452476501,-0.06991812586784363
214,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0354-0001.jpeg,0,0,0.7254544496536255,0.002219736110419035,0.7232347135432065,0.9441802501678467,-0.2187258005142212,0.9419605140574276
215,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0357-0001.jpeg,0,1,0.7520719170570374,0.2686331868171692,0.48343873023986816,0.7962749004364014,-0.044202983379364014,0.5276417136192322
216,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0359-0001.jpeg,0,0,0.5122315883636475,0.00536651536822319,0.5068650729954243,0.7174364924430847,-0.20520490407943726,0.7120699770748615
217,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0360-0001.jpeg,0,1,0.8845102190971375,0.18393903970718384,0.7005711793899536,0.7653389573097229,0.11917126178741455,0.5813999176025391
218,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0361-0001.jpeg,0,0,0.5413373708724976,0.001532289432361722,0.5398050814401358,0.3954061269760132,0.14593124389648438,0.39387383754365146
219,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0362-0001.jpeg,0,1,0.9690845608711243,0.5261596441268921,0.4429249167442322,0.8984436988830566,0.07064086198806763,0.37228405475616455
220,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0364-0001.jpeg,0,1,0.8195492625236511,0.3916776180267334,0.4278716444969177,0.8159537315368652,0.0035955309867858887,0.42427611351013184
221,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0366-0001.jpeg,0,1,0.9983400106430054,0.5216348767280579,0.4767051339149475,0.9404043555259705,0.05793565511703491,0.4187694787979126
222,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0368-0001.jpeg,0,1,0.9908177852630615,0.8671517372131348,0.12366604804992676,0.9934584498405457,-0.002640664577484131,0.1263067126274109
223,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0369-0001.jpeg,0,1,0.9919030070304871,0.8899266719818115,0.10197633504867554,0.9577698707580566,0.03413313627243042,0.06784319877624512
224,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0370-0001.jpeg,0,0,0.9774879217147827,0.3417387902736664,0.6357491314411163,0.964423418045044,0.01306450366973877,0.6226846277713776
225,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0372-0001.jpeg,0,0,0.9028292298316956,0.017610542476177216,0.8852186873555183,0.8269184231758118,0.07591080665588379,0.8093078806996346
226,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0373-0001.jpeg,0,1,0.8773096799850464,0.834130048751831,0.04317963123321533,0.9346238374710083,-0.057314157485961914,0.10049378871917725
227,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0374-0001-0001.jpeg,0,0,0.8114100694656372,0.6527270674705505,0.15868300199508667,0.7554327845573425,0.05597728490829468,0.10270571708679199
228,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0374-0001-0002.jpeg,0,1,0.9981604218482971,0.831545352935791,0.1666150689125061,0.9636926054954529,0.03446781635284424,0.13214725255966187
229,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0374-0001.jpeg,0,1,0.5976682305335999,0.06604789197444916,0.5316203385591507,0.33966052532196045,0.2580077052116394,0.2736126333475113
230,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0376-0001.jpeg,0,1,0.997318685054779,0.2836885452270508,0.7136301398277283,0.9588149785995483,0.03850370645523071,0.6751264333724976
231,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0378-0001.jpeg,0,1,0.9398001432418823,0.09977830201387405,0.8400218412280083,0.3845132887363434,0.5552868545055389,0.28473498672246933
232,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0380-0001.jpeg,0,0,0.8992177248001099,0.07515760511159897,0.8240601196885109,0.8008648157119751,0.09835290908813477,0.7257072106003761
233,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0381-0001.jpeg,0,1,0.8025977611541748,0.09186732023954391,0.7107304409146309,0.6223536729812622,0.1802440881729126,0.5304863527417183
234,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_475.jpeg,1,1,0.9999669790267944,0.9896532893180847,0.010313689708709717,0.9998699426651001,9.703636169433594e-05,0.01021665334701538
235,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_477.jpeg,1,1,0.9999374151229858,0.994751513004303,0.005185902118682861,0.9997988343238831,0.0001385807991027832,0.005047321319580078
236,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_478.jpeg,1,1,0.9999973773956299,0.9996271133422852,0.00037026405334472656,0.9997909665107727,0.00020641088485717773,0.00016385316848754883
237,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_479.jpeg,1,1,0.9999991655349731,0.9882601499557495,0.011739015579223633,0.9999932050704956,5.9604644775390625e-06,0.011733055114746094
238,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_480.jpeg,1,1,0.9999996423721313,0.9999189376831055,8.07046890258789e-05,0.9999966621398926,2.9802322387695312e-06,7.772445678710938e-05
239,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_481.jpeg,1,1,0.9999996423721313,0.9988604784011841,0.0011391639709472656,0.9999982118606567,1.430511474609375e-06,0.0011377334594726562
240,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_482.jpeg,1,1,0.9999924898147583,0.9945921301841736,0.005400359630584717,0.9999850988388062,7.3909759521484375e-06,0.005392968654632568
241,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person101_bacteria_483.jpeg,1,1,0.9999969005584717,0.9945367574691772,0.005460143089294434,0.9999958276748657,1.0728836059570312e-06,0.0054590702056884766
242,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person101_bacteria_484.jpeg,1,1,0.9996732473373413,0.9964005947113037,0.0032726526260375977,0.9875609278678894,0.012112319469451904,-0.008839666843414307
243,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person101_bacteria_485.jpeg,1,1,0.9994944334030151,0.9990465044975281,0.00044792890548706055,0.9999098777770996,-0.00041544437408447266,0.0008633732795715332
244,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person101_bacteria_486.jpeg,1,1,0.9999973773956299,0.9996090531349182,0.0003883242607116699,0.9998735189437866,0.00012385845184326172,0.0002644658088684082
245,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person102_bacteria_487.jpeg,1,1,0.9994181394577026,0.9797919392585754,0.019626200199127197,0.9993212223052979,9.691715240478516e-05,0.019529283046722412
246,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person103_bacteria_488.jpeg,1,1,1.0,0.9999836683273315,1.633167266845703e-05,0.9999967813491821,3.2186508178710938e-06,1.3113021850585938e-05
247,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person103_bacteria_489.jpeg,1,1,0.9999990463256836,0.9998672008514404,0.00013184547424316406,0.9997950196266174,0.0002040266990661621,-7.218122482299805e-05
248,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person103_bacteria_490.jpeg,1,1,0.9999929666519165,0.9960691928863525,0.003923773765563965,0.9993964433670044,0.0005965232849121094,0.0033272504806518555
249,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person104_bacteria_491.jpeg,1,1,0.9999922513961792,0.999941349029541,5.0902366638183594e-05,0.99993896484375,5.328655242919922e-05,-2.384185791015625e-06
250,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person104_bacteria_492.jpeg,1,1,1.0,0.9997729659080505,0.0002270340919494629,0.9999738931655884,2.6106834411621094e-05,0.0002009272575378418
